Timestamp                       Thread     Type        Activity             PID    TTL  
2026-06-06 00:50:55.871726+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 2 and description: <_UIBackgroundTaskInfo: 0x600001775580>: taskID = 2, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x6000017754c0>
2026-06-06 00:50:55.871743+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.871788+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.871821+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001708c40>: taskID = 3, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0).
2026-06-06 00:50:55.871837+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021059f0> (used by background task with identifier 2: <_UIBackgroundTaskInfo: 0x600001775580>: taskID = 2, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0))
2026-06-06 00:50:55.872300+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 3
2026-06-06 00:50:55.872312+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: GDTCCTUploader-upload, expirationHandler: <__NSMallocBlock__: 0x600001708b80>
2026-06-06 00:50:55.872325+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 3 and description: <_UIBackgroundTaskInfo: 0x600001708c40>: taskID = 3, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x600001708600>
2026-06-06 00:50:55.872338+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.872351+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.872368+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001708c00>: taskID = 4, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0).
2026-06-06 00:50:55.872378+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021059f0> (used by background task with identifier 3: <_UIBackgroundTaskInfo: 0x600001708c40>: taskID = 3, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0))
2026-06-06 00:50:55.872867+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 4
2026-06-06 00:50:55.872886+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: GDTCCTUploader-upload, expirationHandler: <__NSMallocBlock__: 0x600001725bc0>
2026-06-06 00:50:55.872899+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 4 and description: <_UIBackgroundTaskInfo: 0x600001708c00>: taskID = 4, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x600001708ac0>
2026-06-06 00:50:55.872909+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.873060+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x6000021059f0>
2026-06-06 00:50:55.873167+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x60000176d180>: taskID = 5, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0).
2026-06-06 00:50:55.873171+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021059f0> (used by background task with identifier 4: <_UIBackgroundTaskInfo: 0x600001708c00>: taskID = 4, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0))
2026-06-06 00:50:55.873653+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 5
2026-06-06 00:50:55.873840+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 5 and description: <_UIBackgroundTaskInfo: 0x60000176d180>: taskID = 5, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x60000176d1c0>
2026-06-06 00:50:55.873857+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021059f0> (used by background task with identifier 5: <_UIBackgroundTaskInfo: 0x60000176d180>: taskID = 5, taskName = GDTCCTUploader-upload, creationTime = 75317 (elapsed = 0))
2026-06-06 00:50:55.990078+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x104b0bfc0> (0AE30CF3-7445-40AD-A174-D9F28A325068) Scene updated orientation preferences: none -> ( Pu Ll Lr )
2026-06-06 00:50:55.992457+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2026-06-06 00:50:55.992489+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x104b0bfc0: Window became key in scene: UIWindow: 0x104d12830; contextId: 0x5C9330FC: reason: UIWindowScene: 0x104b0bfc0: Window requested to become key in scene: 0x104d12830
2026-06-06 00:50:55.992508+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x104b0bfc0; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x104d12830; reason: UIWindowScene: 0x104b0bfc0: Window requested to become key in scene: 0x104d12830
2026-06-06 00:50:55.992536+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x104d12830; contextId: 0x5C9330FC; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.js.scriptAutomator-default
2026-06-06 00:50:55.992587+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002906b50] Begin local event deferring requested for token: 0x6000026424c0; environments: 1; reason: UIWindowScene: 0x104b0bfc0: Begin event deferring in keyboardFocus for window: 0x104d12830
2026-06-06 00:50:55.992938+0700 0x33fde3   Default     0x0                  94707  0    Runner: (BackBoardServices) [com.apple.BackBoard:EventDelivery] BKSHIDEventDeliveryManager - connection activation
2026-06-06 00:50:55.993546+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 10; deactivation reasons: 3104 -> 2080; animating application lifecycle event: 1
2026-06-06 00:50:55.993719+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 12; deactivation reasons: 2080 -> 6176; animating application lifecycle event: 1
2026-06-06 00:50:55.993739+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 11; deactivation reasons: 6176 -> 4128; animating application lifecycle event: 1
2026-06-06 00:50:55.993964+0700 0x33fd63   Default     0x0                  94707  0    Runner: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneIntelligenceSupportSettings> on FBSSceneSettings
2026-06-06 00:50:55.994091+0700 0x33fde3   Default     0x0                  94707  0    Runner: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x600002611620; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.js.scriptAutomator-default; status: ancestor> was:target
2026-06-06 00:50:55.994742+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x104b0bfc0> (0AE30CF3-7445-40AD-A174-D9F28A325068)
2026-06-06 00:50:55.994844+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIIntelligenceSupport) [com.apple.UIIntelligenceSupport:xpc] establishing connection to agent
2026-06-06 00:50:55.994986+0700 0x33fdff   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:session] [0x600002149770] Session created.
2026-06-06 00:50:55.994992+0700 0x33fdff   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:session] [0x600002149770] Session created from connection [0x104b366b0]
2026-06-06 00:50:55.995008+0700 0x33fdff   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:connection] [0x104b366b0] activating connection: mach=true listener=false peer=false name=com.apple.uiintelligencesupport.agent
2026-06-06 00:50:55.995056+0700 0x33fdff   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:session] [0x600002149770] Session activated
2026-06-06 00:50:56.005571+0700 0x33fd63   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:connection] [0x104c7dd00] activating connection: mach=true listener=false peer=false name=com.apple.IOSurface.Remote
2026-06-06 00:50:56.007814+0700 0x33fde3   Activity    0xad6428             94707  0    Runner: (RunningBoardServices) didChangeInheritances
2026-06-06 00:50:56.008576+0700 0x33fd63   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:connection] [0x104d10b60] activating connection: mach=true listener=false peer=false name=com.apple.lsd.mapdb
2026-06-06 00:50:56.009332+0700 0x33fde3   Activity    0xad6429             94707  0    Runner: (RunningBoardServices) didChangeInheritances
2026-06-06 00:50:56.026283+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:1 [DBA39178-F406-4312-A8EE-97B6D6F53C1E] (reporting strategy default)>
2026-06-06 00:50:56.026300+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Network) [com.apple.network:activity] Create activity from XPC object <nw_activity 50:2 [C3F41FA4-62A9-49DB-87F4-3560DFECE47B] (reporting strategy default)>
2026-06-06 00:50:56.026312+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Network) [com.apple.network:activity] Set activity <nw_activity 50:1 [DBA39178-F406-4312-A8EE-97B6D6F53C1E] (reporting strategy default)> as the global parent
2026-06-06 00:50:56.026332+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 1
2026-06-06 00:50:56.026354+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 1 and description: <_UIBackgroundTaskInfo: 0x600001719b00>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 75317 (elapsed = 1), _expireHandler: (null)
2026-06-06 00:50:56.026454+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021059f0> (used by background task with identifier 1: <_UIBackgroundTaskInfo: 0x600001719b00>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 75317 (elapsed = 1))
2026-06-06 00:50:56.026473+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x6000021059f0> for task identifier: 1
2026-06-06 00:50:56.026588+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Touch: not found, path="/System/Library/EventTimingProfiles/Sim.Touch.plist"
2026-06-06 00:50:56.026610+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:EventBus] Event Timing Profile for Pencil: not found, path="/System/Library/EventTimingProfiles/Sim.Pencil.plist"
2026-06-06 00:50:56.026642+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:UpdateScheduler] Target list changed: <CADisplay:LCD PurpleMain>
2026-06-06 00:50:56.026838+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.js.scriptAutomator-default  persistentID: 0AE30CF3-7445-40AD-A174-D9F28A325068
2026-06-06 00:50:56.027052+0700 0x33fd63   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x104b0bfc0> (0AE30CF3-7445-40AD-A174-D9F28A325068)
2026-06-06 00:50:56.098628+0700 0x0        State       0xad6423             94707  14   Runner: (IOKit) IOHIDManager State
{
    DispatchQueue = 0;
    RunLoop = 1;
    createOptions = 0;
    isOpen = 0;
    openOptions = 0;
}
2026-06-06 00:50:56.098825+0700 0x33fd63   Default     0x0                  94707  0    Runner: (libAccessibility.dylib) [com.apple.Accessibility:AXCommon] Read Per-App on Init: Smart invert = (null)
2026-06-06 00:50:56.098858+0700 0x33fd63   Default     0x0                  94707  0    Runner: (BackgroundTasks) [com.apple.BackgroundTasks:Framework] Handling app launch
2026-06-06 00:50:56.098918+0700 0x33fd63   Default     0x0                  94707  1    Runner: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002906b50] Scene target of event deferring environments did update: scene: 0x104b0bfc0; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
